,Titles,Companies,Locations,Links,Ratings,Salaries,Descriptions,Urgent Hiring,time,date
10,Business Analyst,Dentsu Aegis Network,"Mumbai, Maharashtra",https://in.indeed.com/rc/clk?jk=75a22742be805bd2&fccid=9834e576343ebcc2&vjs=3,3.7,None,"The purpose of this role is leading, developing and mentoring the Experience Design team into the creation and delivery of a unified Experience Design vision within the organisation, whilst being the ultimate champion of the user throughout the creative process. An Experience Design Director easily grasps the needs of an audience and can balance those against the client’s business goals, enabling them to translate that complex relationship into effective and compelling experiences and interactions, infused with best practices and visionary insights earned through years of hands-on experience.
Job Title:
Business Analyst
Job Description:
Key responsibilities:
• Provides overall direction for User Experience by analysing business objectives and customer needs as well as developing, communicating and implementing business strategies and practices whilst driving continuous improvement of user experience tools, documentation and process
Identifies and capitalises on improvement opportunities, promoting a user-oriented environment within the organisation, as well as developing and leveraging internal and external partnerships and networks to maximise the achievement of the client’s business goals
Stays current with latest technology and human interactions, whilst looking for opportunities to learn and contribute to ideas and innovations within the discipline and sponsoring the Experience Design team’s continuous learning
Creatively supports the effective use of technology and its applications to solve business problems
Leads, mentors and is a key contributor on pitch teams
Leads the Experience Design team through regular work reviews, check-ins, goal planning and training. Mentors direct reports, creates a supportive culture and encourages people to consistently excel
Identifies opportunities to create high profile blog posts, industry articles, internal presentations and industry presentations
Location:
Mumbai
Brand:
Fractal
Time Type:
Full time
Contract Type:
Permanent",none,17:50:35,21-01-11
11,Business Analyst,Ishatva Management Solutions,"Mumbai, Maharashtra",https://in.indeed.com/company/Ishatva-Management-Solutions/jobs/Business-Analyst-1f9e57aa14f775c7?fccid=700da7b77b1a7efc&vjs=3,None,"₹5,00,000 - ₹6,00,000 a year","Job Responsibilities
Study user requirements and design user experiences keeping simplicity in mind
Analyze data to derive patterns that facilitate solution building and drive automation
Design and develop software solutions to problems in the financial research domain ranging from data analysis, algorithms and approaches for developing insightful analysis
Understand and apply financial concepts to technology solutions for business problems Work with different functional groups to get a better understanding of the challenges involved and devise optimized solutions
Get involved in testing of the builds
Drive adoption of the platform among target customer groups by sharing more info on various features / conducting sessions
Work in a fast-paced agile development environment
Ideal Candidates
Should love creating solutions involving large amounts of data for complex analytical problems
Experience in the financial domain, specifically in the investments and insurance space
Exposure to RDBMS and ability to write optimized queries will be a plus
Should have a good grasp of technology; actual hands-on experience in a technology is a plus
BE / BTech from premier institutes with a first class academic track record. An MBA / CFA will be a plus.
Advantage working with us: -
Working with Start-up
Flexible working hours
High growth for performer
Academic Qualifications BE/ B. Tech with 2-5 years of experience in the Software Industry and good academics throughout. An additional finance degree (MBA / CFA) would be a plus.
Location and Benefits
The candidate will operate from our Mumbai office. We promise a professional working environment with ample fun factor!
Job Type: Full-time
Pay: ₹500,000.00 - ₹600,000.00 per year
Schedule:
Morning shift
Experience:
Total: 3 years (Required)
work: 1 year (Preferred)
financial Domain: 3 years (Required)
Data analytical: 3 years (Required)
Education:
Master's (Required)",none,17:50:36,21-01-11
12,Business Analyst,Galentic Technologies Private Limited,"Mumbai, Maharashtra",https://in.indeed.com/company/Galentic-Technology-pvt-ltd/jobs/Business-Analyst-9294e49cb15c4e29?fccid=24b90d98bcb768c9&vjs=3,None,None,"Hiring Business Analyst
Qualification required – B. Tech/ MCA
Year of experience – 1 to 1.5 year
Industry Experience: Life Insurance (Projects UAT, Life Asia, Pay Connect Payment system)
Roles & responsibilities:
1. Understanding requirement from users for all accounts related systems. Preparing BRD, FSD & coordinating with users & IT.
2. Coordination with IT for budgeting projects & finalizing efforts.
3. Preparing test scenarios & testing data for UAT.
4. Testing on UAT environment.
5. Handling Production related issues & support users.
6. Good understating of project management flow.
7. Good communication skills.
8. Skill to handle multiple projects UAT.
9. Follow up with multiple teams to complete project.
Job Type: Full-time
Salary: Up to ₹1.00 per year
Schedule:
Day shift
Experience:
business analyst: 1 year (Required)
Education:
Bachelor's (Required)
Location:
Mumbai, Maharashtra (Required)
Work Remotely:
Temporarily due to COVID-19",none,17:50:36,21-01-11
13,Business Analyst | 2 - 5 years | Thane,Applied Cloud Computing Pvt. Ltd.,"Mumbai, Maharashtra",https://in.indeed.com/company/Applied-Cloud-Computing/jobs/Business-Analyst-d28221adf441db8a?fccid=4262594b1cad1667&vjs=3,None,"₹2,50,000 a year","Job Description: -
The analyst will work independently to understand the requirements and deliver the documents
Interact directly with our internal users to gather requirements and understand business needs
Translate business needs into requirement documents
Work with developers to clarify/refine/elaborate requirements as the technical implementation progresses
Functional design in collaboration with the Data, Technical and Integration Architects to ensure the functional and technical design is robust and meets both functional/non-functional requirements
Discuss complex business issues and provide recommendations on action to senior stakeholders and IT managers
Work with the QA department to ensure the delivery of quality software
Participate in planning for the creation and ongoing maintenance of schedules, risks, and issues
UAT testing
Skills/Knowledge: -
Excellent writing skills, specifically in the creation of requirement documents
Excellent communication skills with an outgoing, diligent and proactive attitude
First-hand experience with creating new software systems, from inception to deployment.
Knowledge of MYSQL & DBMS concept will be additional Benefit
Expected Start Date: 1/1/2021
Job Type: Full-time
Salary: From ₹250,000.00 per year
Schedule:
Monday to Friday
Experience:
BFSI domain: 1 year (Required)
business analyst: 2 years (Preferred)
Education:
Bachelor's (Preferred)
COVID-19 Precaution(s):
Remote interview process
Virtual meetings",Urgently hiring,17:50:36,21-01-11
14,Business Analyst,Upstox,"Mumbai, Maharashtra",https://in.indeed.com/rc/clk?jk=30832240e3e308cc&fccid=6b65aa2cd00f1062&vjs=3,None,None,"The Upstox Story:
One of the fastest growing stock broking companies and first brokers in India to introduce commission-free trading for investors. Our customers enjoy zero brokerage on equity delivery trades and a flat Rs. 20 per order pricing model on all other segments.
We are on our way to become the leader in low-cost brokerage and No.1 stock broker in the country. We scaled from a customer database of 25k customers in 2017 to 2 Lakh customers in 2019 to 2+ Million customers now.
The company will continue to be driven by its guiding principle of making trading in stock markets simple and affordable for all.
Company’s focus on high-design and leading-edge technology seeks to revolutionise the online trading industry in India, all at disruptive price points. Backed by Ratan Tata, Upstox had raised $4 million in Series A funding in early 2016 that was led by Kalaari Capital. The round also saw participation from health care tech firm GVK Davix Technologies Pvt Ltd. US-based investment firm Tiger Global Management invested $25 million in the company in September 2019 in a Series B funding round.
We have a team of highly skilled technology and finance professionals, and are currently looking for highly motivated field experts to be part of our high-energy team.

Where did it all start:
Our journey started in 2010, when Raghu Kumar (RK), Ravi Kumar (RK) and Shrinivas Viswanath (SV) founded RKSV Securities India Pvt. Ltd., a proprietary trading firm. In 2012, we opened up to the general public by entering the retail brokerage space as a discount-broking firm. The dream was to make stock-market investing affordable and easy for all Indians, while ensuring that they also made profits from the venture. In 2016, we rebranded ourselves as Upstox. The same year, we also raised about $4 million in the first round of funding, backed by Mr. Ratan Tata, Kalaari Capital, and GVK Davix.

Position: Business Analyst

About the Team:

We are a Formula-1 team where every millisecond counts. Here, we are continuously innovating and building highly scalable backend systems and strategies that gives a seamless experience to our customers even during large volume of traffic hitting our systems

A glimpse of what we do:

Creating and improving multiple products via continuous delivery.
Embrace and enable DevOps culture within the organization.
Data driven approach to build new products and features.
Build new tech innovations to improve business processes and enable our various departments to help service our customers better.

Roles & responsibilities:

Develop business requirements for aligned business units and the enterprise as a whole Impact analysis, Gap analysis, interacting with client for clarifications and knowledge transition to development team.
- Creating business requirement document (BRD), Functional Specification Document (FSD), creating Use case diagrams, workflow analysis, supporting Project estimation, Analysing Business Process - -Model document, User stories, traceability matrix.
Building use cases and UML diagrams.
Contribute to solution selection for supported business units as part of the enterprise strategy.
Propose solution based on the requirements and organization policies.
Implement and manage change when necessary to meet project outputs.
Writing SQL queries for end-to-end data mapping.
Provide knowledge transfer walkthroughs and resolve issues effectively for the client and backend team.
Work with external software and service partners and their support staff as required.

Requirements:

Should have 4+ Years of experience as Business Analyst.
Should have experience working on Back-office Application.
Should have good experience in creating BRD (Business Required Documents), FRD (Functional Required Documents).
Should have Experience of collaborating with developers and subject matter experts to build the technical vision and analyse trade-offs.
Should have good experience on performing UAT.
Good experience with writing SQL queries for monthly/quarterly/yearly reporting.
Good understanding of Capital Market(Equities, Futures, Options, , IPO, Trade lifecycle), Risks and Mortgage.

If you fit the above description, we would love to connect with you! APPLY NOW

A basic requirement but one that many forget: Make sure you go through our website, download our app and give us feedback!",none,17:50:36,21-01-11
15,Business Analyst,Morningstar,"Mumbai, Maharashtra",https://in.indeed.com/rc/clk?jk=24dabee9aad56b1c&fccid=eaabf52abd909bd5&vjs=3,3.9,None,"As a business analyst, you will be a leading contributor in the implementation of various projects in Data Collections team. This role requires significant interaction with both upstream and downstream stakeholders across Technology, Data, Products, Sales/Service, and Research.
We are looking for an individual who possesses strong domain expertise in data collection domain, an ability to follow data analyst’s requirements and write user stories to implement the projects like enhancements/addition of new dataset, data next gen implementation etc.
This position reports to the Tech Manager of the Data Collections.
Responsibilities :
• Work within an Agile software development framework, develop business requirements and user stories refined and validated with customers and stakeholders, prioritize the backlog queue across multiple projects and workstreams, and ensure high quality execution working with development and business analyst squad members.
Work with internal project stakeholders to define and document project scope, plan product phases/ versions, Minimum Viable Product, and overall product deliveries
Work with other product owners from across the data collection organization to develop a product integration vision that supports and advances their business goals
Work with cross-functional leaders to determine technology, design, and project management resource requirements to execute and delivery on commitments. Proactively communicate project delivery risks to key stakeholders to ensure timely deliverables
Own the tactical roadmap, requirements, and product development lifecycle for a squad to deliver high performing data collection applications to our clients
Understand business, operations and technology requirements, serving as a conduit between stakeholders, operations, and technology teams
Requirements :
5+ years of working experience as Business Analyst for managing products/applications catering to equity data collection
Good understanding of equity fundamental and non-fundamental datasets like financial statement, notes to account, company, personnel and price etc.
Utilizes user research, product usage data, client services, sales and direct user interactions to identify unmet user needs and opportunities for improvement
Should have working experience on creating Product Roadmap, Project Scope, Requirement Gathering and documenting
Should have experience in working with different teams – Global product manager(s), development team(s), test team(s), product stakeholders
Working Agile Experience – Scrum methodology, JIRA or equivalent story writing tool, Product Backlog, Sprint Backlog, Story Estimation and Prioritization, creation of user stories, acceptance criteria
Acts as voice of the user within the development organization
Should be able to clearly communicate the benefits of the product, discovery questions to ask, and answer ""the why"" to prospective clients
Utilizes user research, product usage data, client services, direct user interactions to identify unmet user needs and opportunities for improvement
A bachelor's degree is required; CFA or an equivalent certification will be an advantage
A demonstrated ability to complete analysis and document requirements for multiple complex projects concurrently
Excellent communication and strong inter-personal skills, time management/organization, and troubleshooting, good analytical and problem-solving skills
A proven record in supporting large projects with aggressive timelines and wide, challenging scope.
Self-directed and detail-oriented.
Strong knowledge of software development processes and methodologies
Good to Have :
Experience in capital market or financial services industry
EOE Statement : Morningstar is an equal opportunity employer
I10_MstarIndiaPvtLtd Morningstar India Private Ltd. (Delhi) Legal Entity",none,17:50:39,21-01-11
16,SR. BUSINESS ANALYST : SBA,C2L Biz,"Mumbai, Maharashtra",https://in.indeed.com/rc/clk?jk=f08c06c151d631e8&fccid=ea7c9ea4eb24b5b3&vjs=3,None,None,"We are looking out for Sr. Business Analysts who are technically sound with good communication skills and a close fit to the job description below:
Primary (Essential) Technical Skills desired:
Skilled in requirement gathering and articulating
Should have knowledge creating Requirement documents and Functional Test case documents
Executing Functional testing and reporting defects
Taking responsibility of the solution to be delivered to the customers using our product offering, from the requirement confirmation stage up to the final customer acceptance stage
Carry out customer business requirement analysis using Requirement Workshops, Conference Room Pilots
Conceptualize the solution using our product offering to meet the requirements of the customer
Discuss, present to customer scenarios to the customer of solutions to meet the requirements of the customer. Get customer to agree on a chosen scenario
Lead the development team to build the proposed solution using the available product offering
Lead the engagement team to get the final solution tested and approved
Soft / Behavioral Skills:
Analytical skills to carry out sessions with the customer personnel to think through proposed solution
Ability to conceptualize
Good written and oral communication
Ability to interact with the senior management of the customer
Ability to lead a team of development members
Overall management skills to ensure the customer relationships remain under control
Confident, Responsible and High Initiative Driven
Strong in problem solving and quick in decision making
Educational Qualification:
MBA / MMS / PGDBA (mandatory first class throughout in academics)
Experience:
5 to 9 years
Job Location:
Mumbai / Pune (May get posted at client site across the world during the period of assignment. The job may involve travel.)",none,17:50:39,21-01-11
17,BUSINESS ANALYST : BA,C2L Biz,"Mumbai, Maharashtra",https://in.indeed.com/rc/clk?jk=9d387a5b467efbbd&fccid=ea7c9ea4eb24b5b3&vjs=3,None,None,"We are looking out for Business Analysts who are technically sound with good communication skills and a close fit to the job description below:
Primary (Essential) Technical Skills desired:
Skilled in requirement gathering and articulating
Should have knowledge creating Requirement documents and Functional Test case documents
Executing Functional testing and reporting defects
Taking responsibility of the solution to be delivered to the customers using our product offering, from the requirement confirmation stage up to the final customer acceptance stage
Carry out customer business requirement analysis using Requirement Workshops, Conference Room Pilots
Conceptualize the solution using our product offering to meet the requirements of the customer
Discuss, present to customer scenarios to the customer of solutions to meet the requirements of the customer. Get customer to agree on a chosen scenario
Lead the development team to build the proposed solution using the available product offering
Lead the engagement team to get the final solution tested and approved
Soft / Behavioral Skills:
Analytical skills to carry out sessions with the customer personnel to think through proposed solution
Ability to conceptualize
Good written and oral communication
Ability to interact with the senior management of the customer
Ability to lead a team of development members
Overall management skills to ensure the customer relationships remain under control
Confident, Responsible and High Initiative Driven
Strong in problem solving and quick in decision making
Educational Qualification:
MBA / MMS / PGDBA (mandatory first class throughout in academics)
Experience:
2 to 5 years
Job Location:
Mumbai / Pune (May get posted at client site across the world during the period of assignment. The job may involve travel.)",none,17:50:39,21-01-11
18,Business Analyst - Speech Analytics,Sitel,"Mumbai, Maharashtra",https://in.indeed.com/rc/clk?jk=dbf3cd77cac827bd&fccid=9f7d74606c717e15&vjs=3,3.5,None,"Understand the client process and associated data to help the project team with actionable insights
Documenting client requirement and create scope and BRD documents
Create project planner and sending out regular updates after taking follow up
Understanding the use cases and process details and coming up with business solutions
Support the project team with stunning data visualization for client presentations
Prepare the power point readouts with analysis to the clients",none,17:50:39,21-01-11
19,Business Analyst I,"JPMorgan Chase Bank, N.A.","Mumbai, Maharashtra",https://in.indeed.com/rc/clk?jk=c72f8910eece0d31&fccid=aaf3b433897ea465&vjs=3,3.9,None,"You will be expected to develop a strong understanding of the unique processes, system data, compliance responsibilities and workflow of each line of business (LOB) request, while maintaining and finding solutions that adhere to standardized processes, aligned metrics, and the overall strategy of the CCB Operations and Webstats productized tool. You will assess and manage changes to business models or operating strategies, update reporting calculations, and create proof of concept results to ensure data accuracy as needed. You will also be accountable for recognizing opportunities and recommending enhancements to existing/ new process flow(s) to improve effectiveness, efficiency and quality of the customer experience and performance management.
Internal and External Description:
Seasoned and diverse experience with business analysis
Knowledge of effective project management and principles of Agile
Knowledge of Contact Center, Workforce, and Back Office Dynamics
Understanding of CCB Operations Lines of Business needs and processes
Ability to consult and collaborate with others on solutions and cross impacts
Proven competency in developing, reporting, and analyzing business data
Excellent analytical, problem solving, and time management skills
Demonstrates critical thinking approach to problem solving
Experience in workflow analysis and documentation
Outstanding communication and presentation skills
Strong teamwork and client management skills
Identifies and performs root cause analysis on process breaks, strategy enhancements and implement solutions
Strong testing experience and discipline
Creates environment of reliable data, transparency of issues, escalation and accountability
Adjusts approach when necessary, in light of new findings, to ensure appropriate focus and coverage
Identifies internal process opportunities and initiate strategic plans
Develops recommendations to strengthen internal controls and improve operational efficiency
Utilizes knowledge of business to level set the issues and escalate as appropriate
May lead various ad hoc projects

Internal and External Qualifications:
Bachelor's Degree or equivalent work experience
Advanced SQL skills
Proven ability to analyze, understand large and/or complex data
Ability to provide evidence of data query and data analytics work produced
Strong experience with data transformation tools. (examples: Alteryx and Python )
Experience or working knowledge with Business Intelligence (BI) and data visualization tools (examples: Tableau, Cognos, Kibana/Elastic Search, Gaia)
2+ years working knowledge required in the following:
Financial Services Call/Contact Center industry
Knowledge of various call/contact center solutions (Telephony, IVR, Scheduling, Call Recording, Reporting/MIS Tools, KANA Email, Back Office Tools, Customer Experience drivers)
Business analysis, reporting of business data, problem identification, resolution and root cause analysis
Data marts, data relationships, query techniques/strategies/optimization
Proven competency in writing requirements and designing reports
Ability to interpret and create functional usage mock-up and process flows
Presentation/communication/delivery skills- written and verbal
Effective project management and multi-assignment handling skills
Customer relationship and experience management
Team work contributing beyond core role and responsibilities

Preferred Skills:
Minimum 2-3+ years of process improvement experience
Ability to interact with all levels of management and business partners
Proven presentation creation and delivery skills
Ability to work independently with minimal supervision
Must be able to effectively handle competing priorities and have the ability to work as a part of multiple teams
Must have outstanding attention to detail and ability to learn complex processes that affect various functions and business units within Chase
Excellent oral and written communication skills
Welcomes and is adaptable to change
JPMorgan Chase & Co., one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.
We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.",none,17:50:39,21-01-11
